"ID","Outcome Date","Animal ID","Name","Outcome Status","Euthanasia Reason","Type","Sex","Spayed/Neutered","Primary Breed","Primary Color","Secondary Color","Date of Birth","Intake Date","Days in Shelter","Timestamp"
"14103","2025-05-10T12:20:00","6350","*PEACHES","Adopted",,"Dog","Female","Yes","Rottweiler","Black","Tan","2025 Mar 12 12:00:00 AM","2025 Mar 18 12:00:00 AM","428","2026 May 20 04:07:00 PM"
"14104","2025-05-10T12:24:00","6270","*PATRICK","Adopted",,"Dog","Male","Yes","Belgian Shepherd Dog - Malinois","Brown",,"2025 Jan 01 12:00:00 AM","2025 Mar 01 12:00:00 AM","445","2026 May 20 04:07:00 PM"
"14107","2025-05-10T12:46:00","6104","GRIZZLY","Adopted",,"Dog","Male","Yes","Labrador Retriever","Black",,"2020 Oct 22 12:00:00 AM","2024 Oct 22 12:00:00 AM","575","2026 May 20 04:07:00 PM"
"14108","2025-05-10T12:48:00","6502","*TEDDY","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Brown Tabby","White","2025 Mar 09 12:00:00 AM","2025 Apr 09 12:00:00 AM","406","2026 May 20 04:07:00 PM"
"14115","2025-05-10T13:05:00","6534","*LILY","Reclaimed",,"Cat","Female","Yes","Domestic Shorthair","Tortoiseshell","White","2024 Dec 06 12:00:00 AM","2025 Apr 13 12:00:00 AM","402","2026 May 20 04:07:00 PM"
"14116","2025-05-10T13:07:00","6546","*TINY","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Cream Ginger Tabby",,"2025 Mar 11 12:00:00 AM","2025 Apr 14 12:00:00 AM","401","2026 May 20 04:07:00 PM"
"14118","2025-05-10T13:09:00","6560","*BLANCHE","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Brown Tabby",,"2025 Mar 08 12:00:00 AM","2025 Apr 15 12:00:00 AM","400","2026 May 20 04:07:00 PM"
"14119","2025-05-10T13:09:00","7119",,"DOA",,"Mammal","Unknown","Unknown","Fox - Grey","Grey","Grey",,"2025 May 07 09:12:00 PM","378","2026 May 20 04:07:00 PM"
"14120","2025-05-10T13:11:00","6596","*ROSE","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Black","White","2025 Mar 09 12:00:00 AM","2025 Apr 17 12:00:00 AM","398","2026 May 20 04:07:00 PM"
"14121","2025-05-10T13:22:00","6294","BIRDIE","Adopted",,"Dog","Female","Yes","Siberian Husky","Brown","White","2023 Mar 06 12:00:00 AM","2025 Mar 06 12:00:00 AM","440","2026 May 20 04:07:00 PM"
"14142","2025-05-10T14:17:00","6403","POPPI","Adopted",,"Dog","Female","Yes","Chihuahua - Smooth","Brown",,"2023 Mar 27 12:00:00 AM","2025 Mar 27 12:00:00 AM","419","2026 May 20 04:07:00 PM"
"14145","2025-05-10T14:54:00","6251","*CRICKET","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Black",,"2023 Feb 24 12:00:00 AM","2025 Feb 24 12:00:00 AM","450","2026 May 20 04:07:00 PM"
"14150","2025-05-10T15:28:00","6952","*nutmeg","Adopted",,"Dog","Female","Unknown","Australian Shepherd","Brown","Black","2024 Jan 16 12:00:00 AM","2025 Jan 15 04:45:00 PM","490","2026 May 20 04:07:00 PM"
"14156","2025-05-10T15:56:00","6579","Clifford","Adopted",,"Dog","Male","Yes","Labrador Retriever","Black","White","2024 Apr 16 12:00:00 AM","2025 Apr 16 12:00:00 AM","399","2026 May 20 04:07:00 PM"
"14168","2025-05-10T16:34:00","6009","GIZMO","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Orange Tabby",,"2018 Dec 05 12:00:00 AM","2025 May 02 12:00:00 AM","383","2026 May 20 04:07:00 PM"
"14177","2025-05-10T17:02:00","6642","GWEN","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Blue","White","2023 Apr 22 12:00:00 AM","2025 Apr 22 12:00:00 AM","393","2026 May 20 04:07:00 PM"
"14173","2025-05-10T17:08:00","7271",,"DOA",,"Mammal","Unknown","No","Bat - Unspecified","Brown",,,"2025 May 10 05:08:00 PM","375","2026 May 20 04:07:00 PM"
"14182","2025-05-10T17:57:00","7103","Chico","Reclaimed",,"Dog","Male","Yes","Jack Russell Terrier - Wire-haired","White","Brown","2023 Nov 13 12:00:00 AM","2025 May 07 08:00:00 PM","378","2026 May 20 04:07:00 PM"
"14185","2025-05-10T18:06:00","6295","HERA","Adopted",,"Dog","Female","Yes","Siberian Husky","White","Brown","2023 Mar 06 12:00:00 AM","2025 Mar 06 12:00:00 AM","440","2026 May 20 04:07:00 PM"
"14196","2025-05-10T18:24:00","6997","Mittenz","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Brown Tabby","White","2022 May 06 12:00:00 AM","2025 May 06 01:35:00 PM","379","2026 May 20 04:07:00 PM"
"14198","2025-05-10T18:41:00","6995","Tiger Lily","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Brown Tabby",,"2022 May 06 12:00:00 AM","2025 May 06 01:20:00 PM","379","2026 May 20 04:07:00 PM"
"14199","2025-05-10T18:47:00","6585","*SOPHIA","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Brown Tabby",,"2025 Mar 11 12:00:00 AM","2025 Apr 17 12:00:00 AM","398","2026 May 20 04:07:00 PM"
"14200","2025-05-10T18:49:00","6584","*DOROTHY","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Brown Tabby",,"2025 Mar 11 12:00:00 AM","2025 Apr 17 12:00:00 AM","398","2026 May 20 04:07:00 PM"
"14201","2025-05-10T18:51:00","6248","*UKULELE","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Brown Tabby","White","2023 Feb 23 12:00:00 AM","2025 Feb 23 12:00:00 AM","451","2026 May 20 04:07:00 PM"
"14202","2025-05-10T18:53:00","5998","*LEVI","Adopted",,"Dog","Male","Yes","BLUE LACY","Blue",,"2016 Jun 23 12:00:00 AM","2023 Jun 23 12:00:00 AM","1.062","2026 May 20 04:07:00 PM"
"14203","2025-05-10T18:56:00","6417","*ADORABLE","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Cream Ginger Tabby",,"2025 Feb 17 12:00:00 AM","2025 Mar 31 12:00:00 AM","415","2026 May 20 04:07:00 PM"
"14208","2025-05-10T19:01:00","6326","*KEVIN","Adopted",,"Dog","Male","Yes","American Pit Bull Terrier","Blue","White","2021 Mar 12 12:00:00 AM","2025 Mar 12 12:00:00 AM","434","2026 May 20 04:07:00 PM"
"14204","2025-05-10T19:07:00","6946",,"Transfer Out",,"Cat","Male","No","Domestic Shorthair","Orange Tabby","Tabby","2025 Apr 21 12:00:00 AM","2025 May 05 03:20:00 PM","380","2026 May 20 04:07:00 PM"
"14205","2025-05-10T19:07:00","6951",,"Transfer Out",,"Cat","Male","No","Domestic Shorthair","Cream",,"2025 Apr 21 12:00:00 AM","2025 May 05 04:17:00 PM","380","2026 May 20 04:07:00 PM"
"14206","2025-05-10T19:07:00","6947",,"Transfer Out",,"Cat","Female","No","Domestic Shorthair","Tortoiseshell",,"2025 Apr 21 12:00:00 AM","2025 May 05 03:20:00 PM","380","2026 May 20 04:07:00 PM"
"14207","2025-05-10T19:07:00","6948",,"Transfer Out",,"Cat","Male","No","Domestic Shorthair","Orange Tabby","Orange Tabby","2025 Apr 21 12:00:00 AM","2025 May 05 03:20:00 PM","380","2026 May 20 04:07:00 PM"
"14218","2025-05-11T10:02:00","7121",,"DOA - Final Disposition",,"Mammal","Unknown","Unknown","Bat - Little Brown Myotis","Brown",,,"2025 May 08 03:26:00 PM","377","2026 May 20 04:07:00 PM"
"14230","2025-05-11T10:51:00","7229",,"Unassisted Death",,"Kitten","Unknown","Unknown","Domestic Shorthair","Black",,"2025 May 08 12:00:00 AM","2025 May 10 08:12:00 AM","375","2026 May 20 04:07:00 PM"
"14242","2025-05-11T10:57:00","6815","Primrose","Euthanized","Cardiac","Cat","Female","No","Domestic Shorthair","Black","White","2024 Oct 02 12:00:00 AM","2025 May 02 12:00:00 AM","383","2026 May 20 04:07:00 PM"
"14261","2025-05-11T11:40:00","6673","*THACKERY","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Black",,"2023 Apr 24 12:00:00 AM","2025 Apr 24 12:00:00 AM","391","2026 May 20 04:07:00 PM"
"14262","2025-05-11T12:04:00","7305",,"Reclaimed",,"Dog","Male","Unknown","German Shepherd","Black","Brown","2024 Dec 11 12:00:00 AM","2025 May 11 10:31:00 AM","374","2026 May 20 04:07:00 PM"
"14264","2025-05-11T12:12:00","7306","Unknown","Reclaimed",,"Dog","Male","Unknown","American Pit Bull Terrier","Grey","White","2024 Dec 11 12:00:00 AM","2025 May 11 10:31:00 AM","374","2026 May 20 04:07:00 PM"
"14273","2025-05-11T12:46:00","7079","Selina","Transfer Out",,"Cat","Female","Yes","Domestic Shorthair","Calico",,"2022 Oct 07 12:00:00 AM","2025 May 07 02:21:00 PM","378","2026 May 20 04:07:00 PM"
"14275","2025-05-11T13:34:00","7297",,"Transfer Out",,"Cat","Female","No","Domestic Shorthair","Brown Tabby","Brown Tabby","2025 Apr 05 12:00:00 AM","2025 May 10 06:24:00 PM","375","2026 May 20 04:07:00 PM"
"14276","2025-05-11T13:34:00","7298",,"Transfer Out",,"Cat","Female","Unknown","Domestic Shorthair","Brown Tabby","Brown Tabby","2025 Apr 05 12:00:00 AM","2025 May 10 06:24:00 PM","375","2026 May 20 04:07:00 PM"
"14277","2025-05-11T13:34:00","7299",,"Transfer Out",,"Cat","Female","No","Domestic Shorthair","Brown Tabby","Brown Tabby","2025 Apr 05 12:00:00 AM","2025 May 10 06:24:00 PM","375","2026 May 20 04:07:00 PM"
"14278","2025-05-11T13:34:00","7300",,"Transfer Out",,"Cat","Female","No","Domestic Shorthair","Brown Tabby","Brown Tabby","2025 Apr 05 12:00:00 AM","2025 May 10 06:24:00 PM","375","2026 May 20 04:07:00 PM"
"14280","2025-05-11T13:36:00","7274",,"Transfer Out",,"Dog","Female","No","American Pit Bull Terrier","White","Black","2024 Dec 10 12:00:00 AM","2025 May 10 02:31:00 PM","375","2026 May 20 04:07:00 PM"
"14282","2025-05-11T14:01:00","6125","*ZEN","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Brown Tabby",,"2020 Nov 15 12:00:00 AM","2024 Nov 15 12:00:00 AM","551","2026 May 20 04:07:00 PM"
"14285","2025-05-11T14:09:00","7307",,"Reclaimed",,"Dog","Male","No","Rat Terrier","White","Red","2024 May 11 12:00:00 AM","2025 May 11 10:42:00 AM","374","2026 May 20 04:07:00 PM"
"14286","2025-05-11T14:15:00","6229","*CHIP","Adopted",,"Dog","Male","Yes","Labrador Retriever","White","Brown","2023 Feb 15 12:00:00 AM","2025 Feb 15 12:00:00 AM","459","2026 May 20 04:07:00 PM"
"14287","2025-05-11T14:16:00","7131",,"Euthanized","Cardiac","Cat","Unknown","Unknown","Domestic Shorthair","White","Brown Tabby","2021 May 08 12:00:00 AM","2025 May 08 11:17:00 AM","377","2026 May 20 04:07:00 PM"
"14288","2025-05-11T14:25:00","6649","*BADGER","Adopted",,"Dog","Male","Yes","Belgian Shepherd Dog - Malinois","Sable",,"2023 Apr 22 12:00:00 AM","2025 Apr 22 12:00:00 AM","393","2026 May 20 04:07:00 PM"
"14289","2025-05-11T14:36:00","7093",,"DOA",,"Mammal","Unknown","Unknown","Raccoon","Grey","Black",,"2025 May 07 03:26:00 PM","378","2026 May 20 04:07:00 PM"
"14306","2025-05-11T15:32:00","6633","CANELA","Adopted",,"Dog","Female","Yes","Chihuahua - Smooth","Tan",,"2023 Apr 21 12:00:00 AM","2025 Apr 21 12:00:00 AM","394","2026 May 20 04:07:00 PM"
"14309","2025-05-11T15:50:00","5995","KIARRA","Euthanized","Cardiac","Dog","Female","No","English Staffordshire Bull Terrier","Brown","White","2020 Apr 29 12:00:00 AM","2025 Apr 29 12:00:00 AM","386","2026 May 20 04:07:00 PM"
"14311","2025-05-11T16:12:00","6410","*ARIANA","Adopted",,"Cat","Female","Yes","Domestic Shorthair","BLUE TABBY",,"2024 May 28 12:00:00 AM","2025 Mar 28 12:00:00 AM","418","2026 May 20 04:07:00 PM"
"14312","2025-05-11T16:19:00","5974","DELILAH","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Brown Tabby","White","2020 Apr 15 12:00:00 AM","2025 May 02 12:00:00 AM","383","2026 May 20 04:07:00 PM"
"14315","2025-05-11T17:18:00","6096","*LIL GHOSTY","Adopted",,"Dog","Female","Yes","Boston Terrier","Black","White","2023 Apr 10 12:00:00 AM","2025 Apr 25 12:00:00 AM","390","2026 May 20 04:07:00 PM"
"14325","2025-05-11T17:53:00","7295","Deuce","Reclaimed",,"Dog","Male","No","American Pit Bull Terrier","Sable",,"2023 Nov 10 12:00:00 AM","2025 May 10 06:18:00 PM","375","2026 May 20 04:07:00 PM"
"14503","2025-05-12T00:00:00","6932","Nova","Adopted",,"Cat","Female","yes","Domestic Shorthair","Lilac Point","Lilac Point","2024 Apr 06 12:00:00 AM","2025 May 05 02:08:00 PM","380","2026 May 20 04:07:00 PM"
"14512","2025-05-12T00:00:00","7088","Cali","Adopted",,"Dog","Female","Yes","Labrador Retriever","Black",,"2025 Feb 27 12:00:00 AM","2025 May 07 03:24:00 PM","378","2026 May 20 04:07:00 PM"
"14370","2025-05-12T10:03:00","7140",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Brown Tabby",,"2025 May 07 12:00:00 AM","2025 May 08 01:00:00 PM","377","2026 May 20 04:07:00 PM"
"14372","2025-05-12T10:08:00","7186",,"Transfer Out",,"Cat","Male","No","Domestic Shorthair","Brown Tabby",,"2025 Apr 11 12:00:00 AM","2025 May 08 09:44:00 PM","377","2026 May 20 04:07:00 PM"
"14391","2025-05-12T11:20:00","7335","Ragnar","Reclaimed",,"Dog","Male","Yes","Siberian Husky","White","Blue","2014 May 12 12:00:00 AM","2025 May 12 05:29:00 AM","373","2026 May 20 04:07:00 PM"
"14410","2025-05-12T12:17:00","6940",,"Reclaimed",,"Dog","Male","yes","Dalmatian","White","White","2025 Mar 10 12:00:00 AM","2025 May 05 02:45:00 PM","380","2026 May 20 04:07:00 PM"
"14415","2025-05-12T12:22:00","7141",,"Euthanized","Agonal","Puppy","Male","No","Chihuahua - Smooth","Brown","White","2025 Apr 08 12:00:00 AM","2025 May 08 01:09:00 PM","377","2026 May 20 04:07:00 PM"
"14416","2025-05-12T12:26:00","6938","Fiona","Euthanized",,"Dog","Female","Yes","Chihuahua - Smooth","Tan",,"2009 May 05 12:00:00 AM","2025 May 05 02:30:00 PM","380","2026 May 20 04:07:00 PM"
"14417","2025-05-12T12:34:00","7078","Kano","DOA",,"Dog","Male","No","German Shepherd","Brown","Black",,"2025 May 07 02:10:00 PM","378","2026 May 20 04:07:00 PM"
"14433","2025-05-12T13:02:00","6632","*TESSA","Adopted",,"Dog","Female","Yes","Labrador Retriever","White",,"2024 Dec 28 12:00:00 AM","2025 Apr 21 12:00:00 AM","394","2026 May 20 04:07:00 PM"
"14434","2025-05-12T13:02:00","6805","RUBY","Adopted",,"Guinea Pig","Female","No","Unspecified","Tri Color",,"2024 May 02 12:00:00 AM","2025 May 02 12:00:00 AM","383","2026 May 20 04:07:00 PM"
"14435","2025-05-12T13:05:00","6806","BUMBLE","Adopted",,"Guinea Pig","Female","No","Unspecified","Tri Color",,"2024 May 02 12:00:00 AM","2025 May 02 12:00:00 AM","383","2026 May 20 04:07:00 PM"
"14866","2025-05-12T13:49:00","6864",,"Transfer Out",,"Cat","Unknown","No","Domestic Shorthair","Grey Tabby",,"2022 May 04 12:00:00 AM","2025 May 04 12:00:00 AM","381","2026 May 20 04:07:00 PM"
"14867","2025-05-12T13:49:00","7130","Graybee","Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Blue",,"2024 May 08 12:00:00 AM","2025 May 08 11:34:00 AM","377","2026 May 20 04:07:00 PM"
"14868","2025-05-12T13:49:00","6891",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Brown Tabby","White","2023 May 05 12:00:00 AM","2025 May 05 11:16:00 AM","380","2026 May 20 04:07:00 PM"
"14457","2025-05-12T13:51:00","6562",,"Euthanized","Cardiac","Kitten","Male","No","Domestic Shorthair","Flame Point",,"2025 Apr 05 12:00:00 AM","2025 Apr 29 12:00:00 AM","386","2026 May 20 04:07:00 PM"
"14458","2025-05-12T13:53:00","6540",,"Adopted",,"Cat","Male","Yes","Domestic Shorthair","Cream Ginger Tabby",,"2025 Mar 11 12:00:00 AM","2025 Apr 14 12:00:00 AM","401","2026 May 20 04:07:00 PM"
"14459","2025-05-12T13:57:00","6897",,"Transfer Out",,"Dog","Male","No","Japanese Chin","Black","White","2016 Dec 05 12:00:00 AM","2025 May 05 11:42:00 AM","380","2026 May 20 04:07:00 PM"
"14464","2025-05-12T14:24:00","6934",,"Reclaimed",,"Dog","Female","Yes","Dalmatian","White","Black","2025 Mar 10 12:00:00 AM","2025 May 05 02:29:00 PM","380","2026 May 20 04:07:00 PM"
"14465","2025-05-12T14:34:00","6640","BINX","Reclaimed",,"Cat","Unknown","No","Domestic Shorthair","Tortoiseshell",,"2023 Apr 21 12:00:00 AM","2025 Apr 21 12:00:00 AM","394","2026 May 20 04:07:00 PM"
"14470","2025-05-12T14:47:00","6874",,"Unassisted Death",,"Dog","Male","No","German Shepherd","Black","Tan","2023 May 05 12:00:00 AM","2025 May 05 07:41:00 AM","380","2026 May 20 04:07:00 PM"
"14478","2025-05-12T15:14:00","6652","Lucy","Adopted",,"Dog","Female","Yes","Siberian Husky","White",,"2024 Apr 23 12:00:00 AM","2025 Apr 23 12:00:00 AM","392","2026 May 20 04:07:00 PM"
"14480","2025-05-12T15:26:00","6651","Ricky","Adopted",,"Dog","Male","Yes","Siberian Husky","White",,"2023 Apr 23 12:00:00 AM","2025 Apr 23 12:00:00 AM","392","2026 May 20 04:07:00 PM"
"14489","2025-05-12T16:08:00","6518","*LIL LUNA","Adopted",,"Dog","Female","Yes","Labrador Retriever","Tan",,"2022 Feb 11 12:00:00 AM","2025 Apr 11 12:00:00 AM","404","2026 May 20 04:07:00 PM"
"14490","2025-05-12T16:18:00","6818","SPIKE","Adopted",,"Dog","Male","Yes","Chihuahua - Smooth","Black","White","2022 May 02 12:00:00 AM","2025 May 03 12:00:00 AM","382","2026 May 20 04:07:00 PM"
"14492","2025-05-12T16:19:00","6163","*SALINGER","Adopted",,"Dog","Male","Yes","German Shepherd","Black","White","2024 Jan 05 12:00:00 AM","2025 Jan 05 12:00:00 AM","500","2026 May 20 04:07:00 PM"
"14491","2025-05-12T16:27:00","6785","Margot","Adopted",,"Cat","Female","yes","Domestic Shorthair","White","Brown Tabby","2024 May 01 12:00:00 AM","2025 May 01 12:00:00 AM","384","2026 May 20 04:07:00 PM"
"14494","2025-05-12T16:40:00","6866",,"Adopted",,"Dog","Male","Yes","Australian Cattle Dog","Red",,"2025 Mar 04 12:00:00 AM","2025 May 04 12:00:00 AM","381","2026 May 20 04:07:00 PM"
"14501","2025-05-12T16:53:00","6921",,"Adopted",,"Cat","Female","Yes","Siamese","LYNX PT",,"2024 May 05 12:00:00 AM","2025 May 05 01:47:00 PM","380","2026 May 20 04:07:00 PM"
"14504","2025-05-12T17:06:00","6708","*stacy","Adopted",,"Dog","Female","Yes","Plott Hound","Tan",,"2025 Jan 30 12:00:00 AM","2025 Apr 28 12:00:00 AM","387","2026 May 20 04:07:00 PM"
"14505","2025-05-12T17:06:00","6859","Red","Unassisted Death - In Foster",,"Kitten","Female","No","Domestic Shorthair","Torbie","White","2025 Apr 10 12:00:00 AM","2025 May 04 12:00:00 AM","381","2026 May 20 04:07:00 PM"
"14507","2025-05-12T17:11:00","6786","Ritchie","Adopted",,"Cat","Male","yes","Domestic Shorthair","White","Brown Tabby","2024 May 01 12:00:00 AM","2025 May 01 12:00:00 AM","384","2026 May 20 04:07:00 PM"
"14508","2025-05-12T17:14:00","6578","MONGO","Transfer Out",,"Cat","Male","Yes","Domestic Medium Hair","Black",,"2017 Apr 16 12:00:00 AM","2025 Apr 24 12:00:00 AM","391","2026 May 20 04:07:00 PM"
"14509","2025-05-12T17:24:00","7080","Milo","Adopted",,"Dog","Male","Yes","Schnauzer - Giant","Grey","Black","2024 Dec 07 12:00:00 AM","2025 May 07 02:50:00 PM","378","2026 May 20 04:07:00 PM"
"14510","2025-05-12T17:36:00","6527","*ALABAMA","Adopted",,"Dog","Male","Yes","Labrador Retriever","White",,"2025 Mar 12 12:00:00 AM","2025 Apr 12 12:00:00 AM","403","2026 May 20 04:07:00 PM"
"14513","2025-05-12T17:45:00","7000","Moonbeam","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Black","White","2020 May 06 12:00:00 AM","2025 May 06 01:37:00 PM","379","2026 May 20 04:07:00 PM"
"14515","2025-05-12T17:50:00","6303","SATURN","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Brown Tabby",,"2022 Mar 08 12:00:00 AM","2025 Mar 08 12:00:00 AM","438","2026 May 20 04:07:00 PM"
"14516","2025-05-12T18:01:00","7046","Duke","Adopted",,"Dog","Male","Yes","Schnauzer - Miniature","Blue","White","2023 May 07 12:00:00 AM","2025 May 07 11:14:00 AM","378","2026 May 20 04:07:00 PM"
"14519","2025-05-12T18:25:00","6285","*spencer","Adopted",,"Dog","Male","Yes","Labrador Retriever","Brown Brindle","White","2025 Feb 04 12:00:00 AM","2025 May 12 02:18:00 PM","373","2026 May 20 04:07:00 PM"
"14521","2025-05-12T18:28:00","6801","Indie","Adopted",,"Dog","Male","Yes","German Shepherd","Brown",,"2024 Dec 02 12:00:00 AM","2025 May 02 12:00:00 AM","383","2026 May 20 04:07:00 PM"
"14657","2025-05-13T00:00:00","6848","*CARDI","Adopted",,"Cat","Female","yes","American Shorthair","Brown Tabby",,"2025 Mar 13 12:00:00 AM","2025 May 03 12:00:00 AM","382","2026 May 20 04:07:00 PM"
"14661","2025-05-13T00:00:00","6420","*MALCOLM","Adopted",,"Cat","Male","yes","Domestic Shorthair","Brown Tabby","White","2023 Mar 31 12:00:00 AM","2025 Mar 31 12:00:00 AM","415","2026 May 20 04:07:00 PM"
"14677","2025-05-13T00:00:00","7202","Scoot Sprite","Adopted",,"Cat","Female","yes","Domestic Shorthair","Torbie",,"2023 May 09 12:00:00 AM","2025 May 09 11:39:00 AM","376","2026 May 20 04:07:00 PM"
"14695","2025-05-13T00:00:00","7005","Penny","Adopted",,"Cat","Female","yes","Domestic Shorthair","Brown","Brown Tabby","2024 Nov 06 12:00:00 AM","2025 May 06 03:02:00 PM","379","2026 May 20 04:07:00 PM"
"14696","2025-05-13T00:00:00","6710","Boy","Reclaimed",,"Dog","Male","Yes","American Bulldog","Brown Brindle",,"2021 Apr 27 12:00:00 AM","2025 Apr 27 12:00:00 AM","388","2026 May 20 04:07:00 PM"
"14726","2025-05-13T00:00:00","6819","Luke","Adopted",,"Dog","Male","Yes","Siberian Husky","White","Black","2024 May 02 12:00:00 AM","2025 May 02 12:00:00 AM","383","2026 May 20 04:07:00 PM"
"14686","2025-05-13T00:00:00","6916","Cookie","Reclaimed",,"Cat","Female","Yes","Domestic Shorthair","Brown Tabby","Brown Tabby","2024 May 05 12:00:00 AM","2025 May 05 12:43:00 PM","380","2026 May 20 04:07:00 PM"
"14788","2025-05-13T00:00:00","6974","Billy","Adopted",,"Cat","Male","yes","Domestic Shorthair","Blue",,"2023 Nov 06 12:00:00 AM","2025 May 06 10:08:00 AM","379","2026 May 20 04:07:00 PM"
"14541","2025-05-13T09:34:00","7035",,"Adopted",,"Dog","Female","Yes","Rottweiler","Black","Swiss Tri Color","2023 May 07 12:00:00 AM","2025 May 07 02:29:00 PM","378","2026 May 20 04:07:00 PM"
"14557","2025-05-13T11:02:00","7236",,"Adopted",,"Bird","Unknown","Unknown","Parrot","Red","Green",,"2025 May 09 05:47:00 PM","376","2026 May 20 04:07:00 PM"
"14569","2025-05-13T11:25:00","7203",,"Transfer Out",,"Cat","Female","Unknown","Domestic Shorthair","Muted Calico","White","2025 Apr 25 12:00:00 AM","2025 May 09 11:48:00 AM","376","2026 May 20 04:07:00 PM"
"14570","2025-05-13T11:31:00","6983","Unknown","Transfer Out",,"Dog","Male","No","German Shepherd","White","White","2025 Apr 25 12:00:00 AM","2025 May 06 11:46:00 AM","379","2026 May 20 04:07:00 PM"
"14571","2025-05-13T11:31:00","6984","Unknown","Transfer Out",,"Dog","Male","No","German Shepherd","Brown","Tan","2025 Apr 25 12:00:00 AM","2025 May 06 11:46:00 AM","379","2026 May 20 04:07:00 PM"
"14572","2025-05-13T11:35:00","7242",,"Transfer Out",,"Cat","Female","No","Domestic Shorthair","Black","Black","2025 Apr 12 12:00:00 AM","2025 May 10 07:52:00 AM","375","2026 May 20 04:07:00 PM"
